country_code,year,access_to_clean_fuels_and_technologies_for_cooking_percent_of_population,access_to_electricity_percent_of_population,adjusted_savings_natural_resources_depletion_percent_of_gni,adjusted_savings_net_forest_depletion_percent_of_gni,agricultural_land_percent_of_land_area,agriculture_forestry_and_fishing_value_added_percent_of_gdp,annual_freshwater_withdrawals_total_percent_of_internal_resources,annualized_average_growth_rate_in_per_capita_real_survey_mean_consumption_or_income_total_population_percent,cause_of_death_by_communicable_diseases_and_maternal_prenatal_and_nutrition_conditions_percent_of_total,children_in_employment_total_percent_of_children_ages_7_14,co2_emissions_metric_tons_per_capita,control_of_corruption_estimate,cooling_degree_days_projected_change_in_number_of_degree_celsius,droughts_floods_extreme_temperatures_percent_of_population_average_1990_2009,ease_of_doing_business_index_1_most_business_friendly_regulations,electricity_production_from_coal_sources_percent_of_total,energy_imports_net_percent_of_energy_use,energy_intensity_level_of_primary_energy_mj_2011_ppp_gdp,energy_use_kg_of_oil_equivalent_per_capita,fertility_rate_total_births_per_woman,food_production_index_2004_2006_100,forest_area_percent_of_land_area,fossil_fuel_energy_consumption_percent_of_total,gdp_growth_annual_percent,ghg_net_emissions_removals_by_lucf_mt_of_co2_equivalent,gini_index_world_bank_estimate,government_effectiveness_estimate,government_expenditure_on_education_total_percent_of_government_expenditure,heat_index_35_projected_change_in_days,hospital_beds_per_1_000_people,income_share_held_by_lowest_20_percent,individuals_using_the_internet_percent_of_population,labor_force_participation_rate_total_percent_of_total_population_ages_15_64_modeled_ilo_estimate,life_expectancy_at_birth_total_years,literacy_rate_adult_total_percent_of_people_ages_15_and_above,mammal_species_threatened,maximum_5_day_rainfall_25_year_return_level_projected_change_in_mm,mean_drought_index_projected_change_unitless,methane_emissions_metric_tons_of_co2_equivalent_per_capita,mortality_rate_under_5_per_1_000_live_births,net_migration,nitrous_oxide_emissions_metric_tons_of_co2_equivalent_per_capita,patent_applications_residents,people_using_safely_managed_drinking_water_services_percent_of_population,people_using_safely_managed_sanitation_services_percent_of_population,pm2_5_air_pollution_mean_annual_exposure_micrograms_per_cubic_meter,political_stability_and_absence_of_violence_terrorism_estimate,population_ages_65_and_above_percent_of_total_population,population_density_people_per_sq_km_of_land_area,poverty_headcount_ratio_at_national_poverty_lines_percent_of_population,prevalence_of_overweight_percent_of_adults,prevalence_of_undernourishment_percent_of_population,proportion_of_seats_held_by_women_in_national_parliaments_percent,ratio_of_female_to_male_labor_force_participation_rate_percent_modeled_ilo_estimate,regulatory_quality_estimate,renewable_electricity_output_percent_of_total_electricity_output,renewable_energy_consumption_percent_of_total_final_energy_consumption,research_and_development_expenditure_percent_of_gdp,rule_of_law_estimate,school_enrollment_primary_percent_gross,school_enrollment_primary_and_secondary_gross_gender_parity_index_gpi,scientific_and_technical_journal_articles,strength_of_legal_rights_index_0_weak_to_12_strong,terrestrial_and_marine_protected_areas_percent_of_total_territorial_area,unemployment_total_percent_of_total_labor_force_modeled_ilo_estimate,unmet_need_for_contraception_percent_of_married_women_ages_15_49,voice_and_accountability_estimate,poverty_headcount_ratio_at_1_90_a_day_2011_ppp_percent_of_population
CIV,1971,NA,NA,0,0,51.2578616352201,30.8803289634375,NA,NA,NA,NA,0.507858136926826,NA,NA,NA,NA,0,33.2285777133267,NA,460.69392712429,7.941,29.27,NA,33.2285777133267,9.45663766136524,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.979,NA,NA,NA,NA,1.41775435262043,236,NA,1.02360762686292,NA,NA,NA,NA,NA,2.73158177611835,16.7570566037736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6468391418457,0.537679970264435,NA,NA,NA,NA,NA,NA,NA
CIV,1972,NA,NA,0,0,51.2893081761006,29.8004716389671,NA,NA,NA,NA,0.540576301667958,NA,NA,NA,NA,0,34.6001170791628,NA,467.191041380995,7.942,28.4,NA,34.6001554657735,4.23662501230655,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.824,NA,NA,NA,NA,1.34265225595665,228.2,393042,0.97399712842703,NA,NA,NA,NA,NA,2.7159965552602,17.5347106918239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8044891357422,0.544879972934723,NA,NA,NA,NA,NA,NA,NA
CIV,1973,NA,NA,0,0,51.6981132075472,31.0499011421664,NA,NA,NA,NA,0.549280442406462,NA,NA,NA,NA,0,34.6677913700076,NA,460.682570556291,7.939,30.42,NA,34.6677913700076,5.93919753581302,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.64,NA,NA,NA,NA,1.41256210299193,219.9,NA,0.99740135506152,NA,NA,NA,NA,NA,2.70019409378335,18.3695157232704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4482116699219,0.551389992237091,NA,NA,NA,NA,NA,NA,NA
CIV,1974,NA,NA,0,0,52.2798742138365,25.4668464493839,NA,NA,NA,NA,0.581684564597139,NA,NA,NA,NA,0,34.9237584833928,NA,458.917531204641,7.929,34.21,NA,34.9237228856261,4.32738085735423,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.418,NA,NA,NA,NA,1.02528962464581,211.3,NA,0.768967790259725,NA,NA,NA,NA,NA,2.6852695144892,19.2493238993711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9351425170898,0.555719971656799,NA,NA,NA,NA,NA,NA,NA
CIV,1975,NA,NA,0,0,52.562893081761,28.2444581612681,NA,NA,NA,NA,0.62218422641247,NA,NA,NA,NA,0,35.8368130160403,NA,461.611661026295,7.91,38.26,NA,35.8368130160403,8.25288636878652,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.147,NA,NA,NA,NA,1.08877436430617,202.6,NA,0.785180844061111,NA,NA,NA,NA,NA,2.67196244527987,20.1647893081761,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,65.8115386962891,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1976,NA,NA,0,0,52.9559748427673,24.4793521015097,NA,NA,NA,NA,0.590416520826041,NA,NA,NA,NA,0,38.4765909011137,NA,475.263592966882,7.877,37.57,NA,38.4766222402736,12.9163974379442,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.825,NA,NA,NA,NA,1.09504836943975,194.2,NA,0.774756439949657,NA,NA,NA,NA,NA,2.65736265536681,21.1130503144654,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,66.2424774169922,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1977,NA,NA,0,0,53.7106918238994,24.265851604067,NA,NA,NA,NA,0.577201210959204,NA,NA,NA,NA,0,37.8404912048609,NA,463.017128309758,7.828,38.56,NA,37.8404912048609,7.31445915523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.456,NA,NA,NA,NA,1.257938522985,186.4,403322,0.861956229676926,NA,NA,NA,NA,NA,2.64185733543433,22.0958993710692,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,68.933837890625,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1978,NA,NA,0,0,54.1194968553459,25.8806372127665,NA,NA,NA,NA,0.655545714647217,NA,NA,NA,NA,0,39.937900910503,NA,473.309960042284,7.763,41.04,NA,39.937900910503,10.9094536476075,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.041,NA,NA,NA,NA,1.01064450693648,179.3,NA,0.717212428931182,NA,NA,NA,NA,NA,2.62708716822647,23.1140566037736,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,72.3237762451172,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1979,NA,NA,0,0,54.1666666666667,26.4023858645548,NA,NA,NA,NA,0.705640237119366,NA,NA,NA,NA,0,37.1278739020849,NA,457.872436317952,7.682,43.68,NA,37.1278739020849,2.39440746438655,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.579,NA,NA,NA,NA,1.070962505715,173.3,NA,0.742059829417904,NA,NA,NA,NA,NA,2.61492511369494,24.1695534591195,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,75.5897903442383,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1980,NA,NA,0.0311802560021829,0,54.2610062893082,25.8802732626852,NA,NA,NA,NA,0.774604196100154,NA,NA,NA,NA,0,32.3182108161347,NA,444.868770733104,7.59,45.86,NA,34.4260643774903,-10.9576972660203,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.072,NA,NA,NA,NA,1.28404896902404,168.2,NA,0.861277252556435,NA,NA,NA,NA,NA,2.60687234320639,25.2630503144654,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,77.3417587280273,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1981,NA,NA,0.262222140610894,0,54.622641509434,26.5339983531472,NA,NA,NA,NA,0.532114656114932,NA,NA,NA,NA,0,20.0078445387737,NA,424.028475672979,7.488,47.84,NA,30.9911821989658,3.50049890744015,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.525,NA,NA,NA,NA,1.00630699891144,164.1,NA,0.697647554574025,NA,NA,NA,NA,NA,2.60027442039503,26.3952547169811,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,79.1732482910156,0.622829973697662,NA,NA,NA,NA,NA,NA,NA
CIV,1982,NA,NA,0.14922808989877,0,55,24.125313394537,NA,NA,NA,NA,0.697002814264798,NA,NA,NA,NA,0,6.82626185966825,NA,404.089041070103,7.383,47.15,NA,28.3255915858329,0.200822351638877,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.94,NA,NA,NA,NA,1.13671791259521,160.6,427498,0.761982017319132,NA,NA,NA,NA,NA,2.59628392003687,27.562858490566,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,79.5240478515625,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1983,NA,NA,0.842807182775728,0,55.2955974842767,21.8819571311816,NA,NA,NA,NA,0.529303064178396,NA,NA,NA,NA,0,-4.16148406846644,NA,377.856760209563,7.278,46.35,NA,25.9179493175177,-3.90024044224006,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.314,NA,NA,NA,NA,1.01223180360792,157.8,NA,0.683150917158369,NA,NA,NA,NA,NA,2.59482548310097,28.7576446540881,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,78.9143829345703,0.635879993438721,NA,NA,NA,NA,NA,NA,NA
CIV,1984,NA,NA,1.17630456903999,0,56.2924528301887,24.1344709782802,NA,NA,NA,NA,0.56716655961995,NA,NA,NA,NA,0,-2.78861985389616,NA,369.380532663484,7.176,53.87,NA,26.2169070482774,-2.70126143422044,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.645,NA,NA,NA,NA,0.970850589610379,155.7,NA,0.653409557731094,NA,NA,NA,NA,NA,2.59566865303821,29.9688899371069,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,76.6109085083008,0.645749986171722,NA,NA,NA,NA,NA,NA,NA
CIV,1985,NA,NA,1.18991461858254,0,57.1698113207547,26.5375789197823,NA,NA,NA,NA,0.738709539517065,NA,NA,NA,NA,0,-2.80928279103659,NA,372.770108596362,7.078,53.38,NA,24.9455332092577,4.50122317521536,NA,45.5,NA,NA,NA,NA,4.9,NA,NA,52.922,NA,NA,NA,NA,0.847603737615187,154.1,NA,0.576032879366369,NA,NA,NA,NA,NA,2.59928317609372,31.1892955974843,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,74.1764984130859,NA,NA,NA,NA,NA,NA,NA,7.6
CIV,1986,NA,NA,0.278906337015834,0,57.4842767295597,28.4615445024844,NA,NA,NA,NA,0.578834418116669,NA,NA,NA,NA,0,6.93553352235876,NA,398.048622134198,6.984,55.63,NA,30.3833553630095,3.2593487673453,NA,38,NA,NA,NA,NA,6.9,NA,NA,53.139,NA,NA,NA,NA,0.844122712866759,152.9,NA,0.562387888716724,NA,NA,NA,NA,NA,2.61191093946114,32.4128333333333,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,72.9820938110352,NA,NA,NA,NA,NA,NA,NA,3.5
CIV,1987,NA,NA,0.474918712208021,0,57.8616352201258,29.182352573433,0.922696512233212,NA,NA,NA,0.71809924179726,NA,NA,NA,NA,0,10.6185608797141,NA,392.037198054176,6.892,57.51,NA,29.8665979986123,-0.348972909434281,NA,40.5,NA,NA,NA,NA,6.3,NA,NA,53.286,NA,NA,NA,NA,0.86161084758792,152.2,319134,0.562999979248834,NA,NA,NA,NA,NA,2.62276043975273,33.6421194968553,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,71.5986633300781,NA,NA,NA,NA,NA,NA,NA,7.4
CIV,1988,NA,NA,0.206403780488444,0,58.8679245283019,32.0393218910802,NA,NA,NA,NA,0.82563083001074,NA,NA,NA,NA,0,15.892092746939,NA,384.756553280886,6.801,61.71,NA,28.3645175187179,1.13648396352059,NA,36.9,NA,NA,NA,NA,6.8,NA,NA,53.357,34.1392784118652,NA,NA,NA,0.781718521231848,151.9,NA,0.515598010878661,NA,NA,NA,NA,NA,2.63369659229754,34.889144654088,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,71.5932922363281,NA,NA,NA,NA,NA,NA,NA,11.9
CIV,1989,NA,NA,0.0242904822255514,0,59.1823899371069,32.7164401115348,NA,NA,NA,NA,0.740895091123638,NA,NA,NA,NA,0,25.1928311492189,NA,384.102029054856,6.71,61.99,NA,27.5891930357614,2.9480049449687,NA,NA,NA,NA,NA,0.828499972820282,NA,NA,NA,53.35,NA,NA,NA,NA,0.838262356129551,152,NA,0.538422730672399,NA,NA,NA,NA,NA,2.6465668311157,36.1712232704403,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,71.9823226928711,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1990,NA,38.2623977661133,0.0225719732409451,0,59.5283018867925,32.4984276683643,NA,NA,NA,NA,0.422209050877422,NA,NA,NA,NA,0,22.1542429917899,4.64319212618662,364.374240505793,6.622,65.99,32.1446540880503,23.7043504917473,-1.09590841115424,NA,NA,NA,NA,NA,0.8116000295,NA,0,68.1460037231445,53.254,NA,NA,NA,NA,1.01855977214692,152.3,NA,0.638837951955395,NA,NA,NA,25.8732006371708,NA,2.66259350096441,37.4996132075472,NA,17,NA,NA,57.2630709623561,NA,66.6666666666667,73.5823492352254,NA,NA,71.7442016601563,NA,NA,NA,NA,NA,NA,NA,NA
CIV,1991,NA,39.2657661437988,0.0107639543284887,0,59.5911949685535,33.2939429328014,NA,NA,NA,NA,0.369001603004981,NA,NA,NA,NA,0,22.6610684300754,4.77466452343984,361.578372237704,6.536,65.91,32.1779861930031,23.3214742172167,0.0409251684372123,NA,NA,NA,NA,NA,NA,NA,NA,68.0270004272461,53.062,NA,NA,NA,NA,0.786531296049386,152.5,NA,0.50943194153048,NA,NA,NA,NA,NA,2.67993927072616,38.8754937106918,NA,17.4,NA,NA,57.3774546218822,NA,69.0148596587782,74.0156624648786,NA,NA,70.1578903198242,NA,NA,NA,NA,6.63100004196167,NA,NA,NA
CIV,1992,NA,40.2692375183105,0.115854911791301,0,60.377358490566,34.0096869237108,1.43154606975534,NA,NA,NA,0.319979026602388,NA,NA,NA,NA,0,22.3336296006996,5.22016717712303,380.498033900072,6.454,68.37,32.2113213689072,27.5982179651252,-0.244560612032473,NA,39.4,NA,NA,NA,NA,6,NA,67.8639984130859,52.779,NA,NA,NA,NA,0.890682564989084,152.8,375000,0.562857011957381,NA,NA,NA,NA,NA,2.69593076905606,40.2906320754717,NA,17.8,NA,NA,57.5854302801458,NA,56.6486486486486,74.5587406517621,NA,NA,69.4382019042969,NA,NA,NA,NA,6.69999980926514,NA,NA,23.7
CIV,1993,NA,41.2733039855957,0.124038662008565,0,61.3270440251572,28.2152062734036,NA,NA,NA,NA,0.402850347918491,NA,NA,NA,NA,0,22.1751322906425,5.41651399419639,380.414994586578,6.374,68.84,32.2446534738601,28.5531693898587,-0.192485099889353,NA,NA,NA,NA,NA,NA,NA,NA,67.6709976196289,52.423,NA,NA,NA,NA,0.798567291178643,152.9,NA,0.517089330989388,NA,NA,NA,NA,NA,2.71188729232696,41.7347264150943,NA,18.3,NA,NA,57.8610052157188,NA,50.2285191956124,75.1267212429772,NA,NA,68.0003128051758,NA,NA,NA,NA,5.83900022506714,NA,NA,NA
CIV,1994,NA,36.5,0.235818962268486,0,61.9496855345912,25.2636305085389,NA,NA,NA,NA,0.341192447300351,NA,NA,NA,NA,0,21.7097434644477,5.50559754357446,376.64600744658,6.298,70.34,32.2779886497641,28.2452570806488,0.811206684851172,NA,NA,NA,NA,NA,NA,NA,NA,67.4609985351563,52.013,NA,NA,NA,NA,0.783812203080893,152.7,NA,0.501274623086145,NA,NA,NA,NA,NA,2.72873814753419,43.1931855345912,NA,18.7,NA,NA,58.1733842106233,NA,49.724692926726,75.6065175045825,NA,NA,70.0107803344727,NA,NA,NA,NA,4.93800020217896,30.4,NA,NA
CIV,1995,NA,43.2856330871582,0.198336526821496,0,62.2641509433962,24.727605801392,NA,NA,NA,NA,0.466129995699928,NA,NA,NA,NA,0,17.5859443606041,5.12008425640648,362.961998940546,6.225,78.07,32.311320754717,25.1500298604533,7.12574472410704,NA,40.6,NA,NA,NA,NA,6.6,2.00256e-4,67.1800003051758,51.569,NA,NA,NA,NA,0.850697356758515,152,NA,0.533588802403871,NA,NA,NA,24.8516922381457,NA,2.74734182164462,44.6533396226415,NA,19.1,NA,NA,58.5432743497439,NA,60.5361384458772,74.8826030239666,NA,NA,70.5515670776367,NA,NA,NA,NA,4.09999990463257,NA,NA,21.6
CIV,1996,NA,44.2950897216797,0.528618613280201,0,62.2641509433962,24.6026209275338,NA,NA,NA,NA,0.53460471225377,-0.2605668,NA,NA,NA,0,10.8942453819996,5.33849744642519,394.759213472887,6.154,81.45,32.3446528596698,32.0181531315067,7.72932742178315,NA,NA,-0.2609782,NA,NA,NA,NA,0.00840978,67.0120010375977,51.109,NA,NA,NA,NA,0.816167497219765,150.9,NA,0.508055266074409,NA,NA,NA,NA,0.0348387,2.77029990943822,46.116751572327,NA,19.6,NA,NA,58.6240345895466,-0.398577,54.6961325966851,74.0417289026024,NA,-0.7854351,71.0151824951172,NA,NA,NA,NA,4.11299991607666,NA,-0.5832255,NA
CIV,1997,NA,45.307544708252,0.389642062212304,0,61.9496855345912,23.3194326217915,1.60333159812598,NA,NA,NA,0.500221834297678,NA,NA,NA,NA,0,7.89291031144629,5.25065050337015,390.404967713576,6.084,82.47,32.3779880355739,32.1080986462699,3.74355314434951,NA,NA,NA,19.2201499938965,NA,NA,NA,0.018828361,66.8889999389648,50.657,NA,NA,NA,NA,0.815172474596784,149.3,180000,0.511907839068255,NA,NA,NA,NA,NA,2.78840391858572,47.5807012578616,NA,20.1,NA,8,58.7083411821716,NA,46.6137434879682,72.1351437379043,NA,NA,71.8434524536133,NA,NA,NA,NA,4.10300016403198,NA,NA,NA
CIV,1998,NA,46.3227424621582,0.101922187579306,0,61.9496855345912,24.1770033487033,NA,NA,NA,NA,0.443396717798373,-0.4692587,NA,NA,NA,0,8.12622303385374,4.99123684011014,377.95583592815,6.014,85.67,32.4113201405267,30.8269193888098,4.93067962774325,NA,39,-0.2291867,18.8147506713867,NA,NA,6.4,0.060974439,66.7429962158203,50.242,36.3502388000488,NA,NA,NA,0.770099504702358,147.3,NA,0.485976573590258,NA,NA,NA,NA,-0.2023249,2.80297899587502,49.0233144654088,NA,20.6,NA,8,58.8354742942733,-0.2218269,34.2366981601193,73.4473042431981,NA,-0.8797795,72.571418762207,NA,NA,NA,NA,4.09999990463257,NA,-0.6386772,27
CIV,1999,NA,48.2,0.21989985514181,0,61.6352201257862,23.2029349029682,NA,NA,NA,NA,0.390885667571886,NA,NA,NA,NA,0,14.2393820503177,5.85622003928759,438.172837260744,5.943,86.92,32.4446553164308,40.8919780932146,1.61752744308336,NA,NA,NA,21.6711807250977,NA,NA,NA,0.118685917,66.3059997558594,49.891,NA,NA,NA,NA,0.662145745414663,145,NA,0.408511721730504,NA,NA,NA,NA,NA,2.81537467504436,50.4168962264151,NA,21.1,NA,8,59.2868890900461,NA,36.412705003114,61.9308464416233,NA,NA,74.5728912353516,0.69038999080658,NA,NA,NA,4.33400011062622,28.9,NA,NA
CIV,2000,17.81,48.3460388183594,0.440267632712262,0,61.6352201257862,24.9891157136593,NA,NA,69.6,40.7,0.412726893061592,-0.6848614,NA,NA,NA,0,11.4509785439772,5.77978223229832,412.644910246746,5.87,92.69,32.4779874213836,37.130149257688,-2.06840005722563,-18.3767,NA,-0.8187943,20.8069496154785,NA,NA,NA,0.231461671,65.8740005493164,49.635,48.7407608032227,NA,NA,NA,0.86521952311648,142.3,NA,0.513873753028624,NA,33.7368419488097,NA,25.2634935105474,-1.244039,2.82662646247253,51.7442389937107,NA,21.6,NA,NA,59.7598162219807,-0.5123319,36.75,63.7159742478385,NA,-1.177384,73.9116516113281,NA,76.76,NA,NA,4.5149998664856,NA,-0.9324062,NA
CIV,2001,17.79,49.3451995849609,0.388262233697367,0,61.6352201257862,25.9264522806657,NA,NA,NA,NA,0.458455887981185,NA,NA,NA,NA,0,8.52704619200808,5.55183866528906,387.471603022508,5.793,90.47,32.5264163227201,34.2983971532307,0.121371915505208,NA,NA,NA,23.2020301818848,NA,NA,NA,0.395747702,65.4359970092773,49.495,NA,NA,NA,NA,0.804081118726097,139.1,NA,0.490617055951851,NA,33.9160759070279,NA,NA,NA,2.85199227723259,52.9969371069182,NA,22.1,20.5,8.52017937219731,60.2599505364653,NA,36.8474923234391,64.7261350912511,NA,NA,76.1258697509766,NA,80.14,NA,NA,4.71500015258789,NA,NA,NA
CIV,2002,17.66,51.4,0.643521841325989,0,61.6352201257862,27.2700503866236,1.83368037480479,NA,NA,NA,0.422848417660199,-0.7691969,NA,NA,NA,0,6.4657417823775,6.03479962379237,405.057029438868,5.713,93.29,32.5748421531053,37.8487156284546,-1.66764213810366,NA,41.3,-0.8806713,22.5923004150391,NA,NA,6.1,0.497929361,64.9850006103516,49.475,NA,NA,NA,NA,0.77600149354042,135.9,-300000,0.469929180440586,NA,34.0939666405362,NA,NA,-1.918558,2.8695927856473,54.1872295597484,NA,22.7,21.4,8.52017937219731,60.794877505718,-0.4201515,32.6596146581035,65.3207019181228,NA,-1.295482,76.4701309204102,NA,78.97,NA,NA,4.97499990463257,NA,-1.067058,24.4
CIV,2003,17.63,51.296199798584,0.777203754178099,0,61.6352201257862,28.7808550210528,NA,NA,NA,NA,0.310243408802809,-0.9799138,NA,NA,NA,0,-2.77017067558847,5.78367536972194,374.915466876823,5.63,93.96,32.6232710544418,32.5014405081501,-1.3595359429474,NA,NA,-0.9832975,22.648229598999,NA,NA,NA,0.758669629,64.5199966430664,49.572,NA,NA,NA,NA,0.587263013214497,132.5,NA,0.364478246961154,NA,34.270092995924,NA,NA,-1.803033,2.87964335573345,55.3446855345912,NA,23.2,21.3,8.52017937219731,61.3618975458489,-0.7841697,36.0133674071162,70.3196958361282,NA,-1.370619,71.8636703491211,NA,97.54,NA,NA,5.19399976730347,NA,-1.154528,NA
CIV,2004,17.61,52.2390975952148,1.41561599966724,0,62.8930817610063,23.5897597153266,NA,NA,NA,NA,0.426478537540482,-1.206059,NA,NA,NA,0,-2.66181927206063,8.05170138072963,517.460232311922,5.545,98.02,32.671696884827,24.9305732993684,1.23177283994622,NA,NA,-1.255008,22.1071605682373,NA,NA,NA,0.849282415,64.0380020141602,49.788,NA,NA,NA,NA,0.59579886896821,129,NA,0.352867595070008,NA,34.4448660477057,NA,NA,-2.116911,2.88234702952518,56.5109874213836,NA,23.8,20.7,8.52017937219731,61.963754866842,-0.9582267,33.6660617059891,75.5189053304395,NA,-1.372084,NA,NA,106.3,NA,NA,5.35799980163574,NA,-1.219649,NA
CIV,2005,17.58,58.9,3.22017282936531,0,63.5220125786163,22.593246265572,NA,NA,NA,NA,0.426346238315,-1.240558,NA,NA,NA,0,-10.4998955650658,8.18734575022429,524.036158080786,5.46,97.89,32.7201257861635,25.3912567218617,1.72124736749562,NA,NA,-1.323396,21.8456897735596,NA,NA,NA,1.039238205,63.5410003662109,50.12,NA,NA,NA,NA,0.679636627807198,125.3,NA,0.40740365013206,NA,34.6170645900086,NA,21.828811803797,-2.264047,2.87797868142954,57.7185974842767,NA,24.4,20.3,8.52017937219731,62.5984385901356,-0.8962979,27.2311212814645,78.069713869148,NA,-1.479573,NA,NA,100.74,NA,NA,5.50600004196167,NA,-1.294619,NA
CIV,2006,17.62,60.1710526315789,5.97669511761097,0,63.8364779874214,22.6252128834965,NA,NA,NA,45.7,0.373056109662128,-1.198453,NA,NA,NA,0,-26.2563890573137,7.93103667742772,504.324039627797,5.376,104.09,32.7188666961478,21.4491642750928,1.51584236326204,NA,NA,-1.163073,20.0178909301758,NA,0.4,NA,1.524900791,63.0629997253418,50.561,NA,NA,NA,NA,0.702637111251258,121.7,NA,0.412638211762719,NA,34.7875000040882,NA,NA,-1.865294,2.89223369488832,58.9777232704403,NA,25,20.3,8.52017937219731,63.2658193183425,-0.9197752,28.6825817860301,74.9140409367803,NA,-1.449099,68.5109634399414,NA,98.53,NA,NA,5.57299995422363,NA,-1.278678,NA
CIV,2007,17.78,54.9559936523438,4.420626086396,0,64.7798742138365,21.9948063744221,2.0158771473191,NA,NA,NA,0.353478286247257,-1.091263,NA,NA,NA,0,-12.965546533559,8.38827316631871,531.026088718219,5.296,100.86,32.7176106770833,24.2532852502159,1.76503678407165,NA,NA,-1.209597,20.755880355835,NA,NA,NA,1.8,62.576000213623,51.091,NA,NA,NA,NA,0.710303670024005,118.1,-200000,0.432633115953864,NA,34.9561720679186,NA,NA,-1.838058,2.89958337065052,60.2869088050314,NA,25.7,21.2,8.86699507389163,63.9699523431351,-0.8458249,33.9548925590481,76.445100086807,NA,-1.455051,68.9822006225586,NA,120.02,NA,NA,5.65399980545044,NA,-1.20209,NA
CIV,2008,17.8,55.8602981567383,5.21037084166545,0,64.7798742138365,22.6770458073532,NA,NA,NA,NA,0.345647504543224,-1.107821,NA,NA,NA,0,-11.5599496536022,8.22195233629473,521.908392457266,5.221,107.81,32.7163515870676,24.6166579573275,2.54284147638732,NA,43.2,-1.243004,21.5269107818604,NA,NA,5.1,1.9,62.0779991149902,51.682,NA,NA,NA,NA,0.73899920986736,114.2,NA,0.451062603691839,NA,35.1230766726682,NA,NA,-1.806674,2.8981255274968,61.6527327044025,NA,26.3,22.2,8.86699507389163,64.7119993222714,-0.9032416,34.7586206896552,74.3172624664752,NA,-1.421531,72.73876953125,NA,165.07,NA,NA,5.82399988174438,NA,-1.16756,30.4
CIV,2009,17.68,56.7832489013672,2.89287111943972,0,64.7798742138365,21.2002180834824,NA,NA,NA,NA,0.282074855924831,-1.104134,NA,7.57403639121069e-4,NA,0,-15.4166671110206,7.29734360202002,467.46304815454,5.152,101.84,32.7150955680031,22.7178036261412,3.25145371844515,NA,NA,-1.108912,22.1904697418213,NA,NA,NA,2,61.5690002441406,52.313,NA,NA,NA,NA,0.74565982292268,110,NA,0.467613004680608,NA,35.2874263964734,NA,NA,-1.320874,2.88460920097948,63.0790786163522,NA,26.9,23,8.86699507389163,65.4900647838824,-0.9707215,37.5234202009879,73.6729367157035,NA,-1.234531,71.8310012817383,NA,154.33,NA,NA,6.38199996948242,NA,-1.06438,NA
